GEOID_2,total_replacements_thru_march,geoid,requires_replacement,pct_requires_replacement,total,Y,N,pct_replaced,pct_poverty,pct_hispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_minority,median_household_income,_merge,total_suspected_2021,Block Level LSLR,Breaks Leaks,CIP Sewer and Water Main,Daycare,Equity,Homeowner Initiated,total_replacements_thru_aug,pct_replaced_aug,pct_requiring_replacement_2021,majority_race
17031290900,19.0,17031290900,563.0,72.6,776.0,12.0,764.0,1.5,39.4,0.5,1.7,96.9,0.0,98.3,46189.0,both,582.0,0.0,18.0,0.0,3.0,2.0,1.0,24.0,0.041237113402061855,0.75,black
17031291200,8.0,17031291200,202.0,63.9,316.0,4.0,312.0,1.3,31.1,0.8,0.1,99.0,0.0,99.9,24555.0,both,210.0,0.0,12.0,0.0,1.0,2.0,1.0,16.0,0.0761904761904762,0.6645569620253164,black
17031291600,2.0,17031291600,107.0,78.1,137.0,1.0,136.0,0.7,20.0,74.0,18.7,4.8,2.5,81.3,125050.0,both,109.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.01834862385321101,0.7956204379562044,latino
17031292200,14.0,17031292200,404.0,81.1,498.0,10.0,488.0,2.0,18.1,8.6,1.6,81.4,0.6,98.4,37028.0,both,418.0,0.0,11.0,0.0,0.0,3.0,2.0,16.0,0.03827751196172249,0.8393574297188755,black
17031292400,6.0,17031292400,316.0,85.6,369.0,5.0,364.0,1.4,41.5,1.5,18.9,79.6,0.0,81.1,40152.0,both,322.0,0.0,8.0,0.0,1.0,0.0,2.0,11.0,0.034161490683229816,0.8726287262872628,black
17031292500,20.0,17031292500,759.0,93.1,815.0,12.0,803.0,1.5,20.6,24.5,0.0,68.9,0.0,100.0,54968.0,both,779.0,0.0,23.0,0.0,2.0,3.0,1.0,29.0,0.037227214377406934,0.9558282208588957,black
17031300500,7.0,17031300500,380.0,93.8,405.0,4.0,401.0,1.0,22.6,92.5,6.6,0.9,0.0,93.4,76023.0,both,387.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,0.01808785529715762,0.9555555555555556,latino
17031300600,12.0,17031300600,400.0,91.7,436.0,7.0,429.0,1.6,18.8,88.5,5.2,6.2,0.0,94.8,51092.0,both,412.0,0.0,13.0,0.0,1.0,1.0,1.0,16.0,0.038834951456310676,0.944954128440367,latino
17031300700,10.0,17031300700,547.0,93.7,584.0,8.0,576.0,1.4,10.5,94.9,1.1,0.8,3.3,98.9,49206.0,both,557.0,0.0,10.0,0.0,1.0,2.0,2.0,15.0,0.026929982046678635,0.9537671232876712,latino
17031300800,8.0,17031300800,523.0,93.7,558.0,2.0,556.0,0.4,45.7,93.8,3.9,0.0,0.0,96.1,31161.0,both,531.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.02448210922787194,0.9516129032258065,latino
17031300900,12.0,17031300900,513.0,91.4,561.0,8.0,553.0,1.4,39.8,97.0,3.0,0.0,0.0,97.0,34259.0,both,525.0,0.0,15.0,0.0,0.0,0.0,2.0,17.0,0.03238095238095238,0.9358288770053476,latino
17031301100,14.0,17031301100,263.0,91.3,288.0,8.0,280.0,2.8,13.9,85.5,11.9,2.5,0.0,88.1,44598.0,both,277.0,0.0,16.0,0.0,0.0,2.0,1.0,19.0,0.06859205776173286,0.9618055555555556,latino
17031301200,12.0,17031301200,454.0,91.2,498.0,7.0,491.0,1.4,24.8,59.3,5.1,33.5,0.9,94.9,53654.0,both,466.0,0.0,11.0,0.0,1.0,2.0,2.0,16.0,0.034334763948497854,0.9357429718875502,latino
17031301600,17.0,17031301600,629.0,94.7,664.0,6.0,658.0,0.9,28.8,90.4,4.5,3.9,0.0,95.5,30158.0,both,646.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.04024767801857585,0.9728915662650602,latino
17031301701,14.0,17031301701,570.0,95.0,600.0,7.0,593.0,1.2,15.0,87.5,10.2,0.0,2.2,89.8,56460.0,both,584.0,0.0,13.0,0.0,0.0,2.0,0.0,15.0,0.025684931506849314,0.9733333333333334,latino
17031301702,9.0,17031301702,545.0,96.6,564.0,3.0,561.0,0.5,14.8,97.9,2.1,0.0,0.0,97.9,69000.0,both,554.0,0.0,11.0,0.0,1.0,1.0,0.0,13.0,0.023465703971119134,0.9822695035460993,latino
17031301801,14.0,17031301801,568.0,94.4,602.0,4.0,598.0,0.7,23.7,98.9,1.1,0.0,0.0,98.9,48944.0,both,582.0,0.0,15.0,0.0,0.0,1.0,0.0,16.0,0.027491408934707903,0.9667774086378738,latino
17031301802,9.0,17031301802,470.0,92.5,508.0,7.0,501.0,1.4,26.1,97.8,2.2,0.0,0.0,97.8,25513.0,both,479.0,0.0,13.0,0.0,2.0,1.0,0.0,16.0,0.033402922755741124,0.9429133858267716,latino
17031301803,15.0,17031301803,643.0,95.7,672.0,10.0,662.0,1.5,13.0,97.2,2.8,0.0,0.0,97.2,59213.0,both,658.0,0.0,16.0,0.0,1.0,2.0,0.0,19.0,0.028875379939209727,0.9791666666666666,latino
17031310200,4.0,17031310200,240.0,72.7,330.0,3.0,327.0,0.9,4.0,28.8,38.0,7.2,19.7,62.0,122422.0,both,244.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.02459016393442623,0.7393939393939394,no majority
17031310300,5.0,17031310300,221.0,70.6,313.0,4.0,309.0,1.3,9.1,75.6,17.2,2.4,1.8,82.8,75605.0,both,226.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,0.02654867256637168,0.7220447284345048,latino
17031310400,3.0,17031310400,158.0,74.5,212.0,2.0,210.0,0.9,11.1,63.5,27.2,1.4,1.4,72.8,80786.0,both,161.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.018633540372670808,0.7594339622641509,latino
17031310500,5.0,17031310500,179.0,74.0,242.0,3.0,239.0,1.2,15.0,80.2,15.7,3.2,0.9,84.3,52344.0,both,184.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,0.03804347826086957,0.7603305785123967,latino
17031310600,13.0,17031310600,522.0,75.9,688.0,11.0,677.0,1.6,11.4,56.5,29.8,4.4,6.8,70.2,75604.0,both,535.0,0.0,15.0,0.0,0.0,0.0,5.0,20.0,0.037383177570093455,0.7776162790697675,latino
17031310700,3.0,17031310700,160.0,82.5,194.0,3.0,191.0,1.5,17.2,63.7,17.3,3.9,9.0,82.7,72684.0,both,163.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.018404907975460124,0.8402061855670103,latino
17031310800,15.0,17031310800,498.0,84.0,593.0,10.0,583.0,1.7,20.0,73.3,21.1,0.0,3.7,78.9,72059.0,both,513.0,0.0,15.0,0.0,0.0,2.0,2.0,19.0,0.037037037037037035,0.8650927487352446,latino
17031310900,30.0,17031310900,616.0,88.1,699.0,18.0,681.0,2.6,25.9,79.8,14.2,4.5,0.0,85.8,76758.0,both,646.0,0.0,32.0,0.0,0.0,5.0,5.0,42.0,0.06501547987616099,0.9241773962804005,latino
17031330103,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,,no majority
17031340300,2.0,17031340300,199.0,61.2,325.0,1.0,324.0,0.3,13.4,24.3,14.6,0.0,60.6,85.4,50543.0,both,201.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.009950248756218905,0.6184615384615385,asian
17031340400,5.0,17031340400,190.0,77.6,245.0,3.0,242.0,1.2,26.9,4.2,23.3,9.3,52.8,76.7,41125.0,both,195.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.03076923076923077,0.7959183673469388,asian
17031340500,3.0,17031340500,155.0,56.8,273.0,3.0,270.0,1.1,33.4,7.9,48.4,5.5,35.0,51.6,61018.0,both,158.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.02531645569620253,0.5787545787545788,no majority
17031351000,2.0,17031351000,51.0,41.8,122.0,0.0,122.0,0.0,18.4,4.4,2.7,73.0,12.0,97.3,61347.0,both,53.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.03773584905660377,0.4344262295081967,black
17031351400,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,no majority
17031380100,3.0,17031380100,178.0,49.6,359.0,4.0,355.0,1.1,18.5,2.8,6.8,89.0,0.1,93.2,79734.0,both,181.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.03314917127071823,0.5041782729805014,black
17031380200,3.0,17031380200,72.0,44.7,161.0,3.0,158.0,1.9,45.0,0.7,13.8,78.1,0.0,86.2,18690.0,both,75.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.04,0.4658385093167702,black
17031380600,6.0,17031380600,211.0,51.5,410.0,5.0,405.0,1.2,32.0,2.4,13.5,67.7,1.5,86.5,35804.0,both,217.0,0.0,4.0,0.0,0.0,2.0,2.0,8.0,0.03686635944700461,0.5292682926829269,black
17031381200,4.0,17031381200,153.0,72.5,211.0,3.0,208.0,1.4,20.4,1.4,3.1,92.4,0.0,96.9,53750.0,both,157.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.03821656050955414,0.7440758293838863,black
17031381400,2.0,17031381400,122.0,64.2,190.0,1.0,189.0,0.5,31.0,9.7,0.9,87.9,0.0,99.1,44399.0,both,124.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.024193548387096774,0.6526315789473685,black
17031381800,3.0,17031381800,94.0,61.0,154.0,3.0,151.0,1.9,14.7,3.0,1.9,89.2,0.3,98.1,49671.0,both,97.0,0.0,4.0,0.0,1.0,0.0,1.0,6.0,0.061855670103092786,0.6298701298701299,black
17031381900,4.0,17031381900,118.0,69.8,169.0,4.0,165.0,2.4,19.6,3.2,21.7,75.1,0.0,78.3,65506.0,both,122.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.03278688524590164,0.7218934911242604,black
17031390100,1.0,17031390100,99.0,44.2,224.0,1.0,223.0,0.4,11.4,4.4,11.0,73.2,4.5,89.0,,both,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.44642857142857145,black
17031390200,4.0,17031390200,195.0,60.7,321.0,2.0,319.0,0.6,9.6,3.3,14.6,67.5,7.9,85.4,109868.0,both,199.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.020100502512562814,0.6199376947040498,black
17031390400,6.0,17031390400,184.0,66.9,275.0,2.0,273.0,0.7,42.5,4.0,3.9,86.9,0.9,96.1,31833.0,both,190.0,0.0,8.0,0.0,1.0,1.0,0.0,10.0,0.05263157894736842,0.6909090909090909,black
17031390500,4.0,17031390500,128.0,72.7,176.0,6.0,170.0,3.4,17.1,10.3,30.7,47.5,3.0,69.3,62188.0,both,132.0,0.0,4.0,0.0,0.0,0.0,5.0,9.0,0.06818181818181818,0.75,no majority
17031390600,6.0,17031390600,198.0,75.9,261.0,5.0,256.0,1.9,25.2,1.9,41.2,44.6,4.4,58.8,94115.0,both,204.0,0.0,4.0,0.0,0.0,1.0,5.0,10.0,0.049019607843137254,0.7816091954022989,no majority
17031400300,2.0,17031400300,109.0,71.2,153.0,2.0,151.0,1.3,16.7,1.2,3.9,90.4,0.8,96.1,71288.0,both,111.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.018018018018018018,0.7254901960784313,black
17031400400,4.0,17031400400,100.0,67.6,148.0,4.0,144.0,2.7,35.1,1.9,2.7,90.2,0.0,97.3,40029.0,both,104.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.04807692307692308,0.7027027027027027,black
17031400500,2.0,17031400500,164.0,83.2,197.0,3.0,194.0,1.5,43.5,2.0,1.5,95.4,0.0,98.5,24659.0,both,166.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.012048192771084338,0.8426395939086294,black
17031400800,4.0,17031400800,120.0,75.0,160.0,3.0,157.0,1.9,71.5,2.2,0.0,97.0,0.0,100.0,22648.0,both,124.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.04032258064516129,0.775,black
17031410100,1.0,17031410100,37.0,49.3,75.0,0.0,75.0,0.0,15.0,4.1,22.9,50.1,13.3,77.1,58667.0,both,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.5066666666666667,black
17031410200,2.0,17031410200,53.0,75.7,70.0,1.0,69.0,1.4,22.8,18.2,41.6,26.3,11.5,58.4,62591.0,both,55.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.07272727272727272,0.7857142857142857,no majority
17031410500,6.0,17031410500,147.0,50.7,290.0,6.0,284.0,2.1,29.1,5.1,20.6,52.4,14.0,79.4,73041.0,both,153.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0392156862745098,0.5275862068965518,black
17031410600,7.0,17031410600,162.0,66.4,244.0,6.0,238.0,2.5,34.3,9.5,40.1,24.9,16.5,59.9,48071.0,both,169.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,0.05325443786982249,0.6926229508196722,no majority
17031410700,6.0,17031410700,187.0,81.3,230.0,5.0,225.0,2.2,28.5,8.2,37.8,27.8,16.9,62.2,57000.0,both,193.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,0.04145077720207254,0.8391304347826087,no majority
17031410800,3.0,17031410800,188.0,80.3,234.0,4.0,230.0,1.7,17.3,8.1,43.1,18.6,19.4,56.9,63091.0,both,191.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.02617801047120419,0.8162393162393162,no majority
17031410900,1.0,17031410900,88.0,52.7,167.0,1.0,166.0,0.6,15.2,13.4,49.4,23.4,8.7,50.6,75562.0,both,89.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.011235955056179775,0.5329341317365269,no majority
17031411000,2.0,17031411000,57.0,54.8,104.0,2.0,102.0,1.9,24.5,5.5,40.8,29.6,15.7,59.2,69014.0,both,59.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.03389830508474576,0.5673076923076923,no majority
17031411100,3.0,17031411100,285.0,87.2,327.0,2.0,325.0,0.6,9.2,5.0,55.4,3.4,21.2,44.6,123611.0,both,288.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.017361111111111112,0.8807339449541285,white
17031411200,5.0,17031411200,235.0,79.1,297.0,6.0,291.0,2.0,16.5,6.7,58.8,7.6,19.3,41.2,93958.0,both,240.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.025,0.8080808080808081,white
17031420200,1.0,17031420200,63.0,42.0,150.0,1.0,149.0,0.7,41.3,2.4,23.3,63.1,6.9,76.7,39688.0,both,64.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.4266666666666667,black
17031420300,1.0,17031420300,64.0,36.8,174.0,1.0,173.0,0.6,33.7,7.4,38.6,29.0,19.7,61.4,42881.0,both,65.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.015384615384615385,0.3735632183908046,no majority
17031420400,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,no majority
17031420500,14.0,17031420500,212.0,83.5,254.0,5.0,249.0,2.0,52.8,1.7,2.4,95.5,0.0,97.6,22432.0,both,226.0,0.0,3.0,11.0,1.0,1.0,0.0,16.0,0.07079646017699115,0.889763779527559,black
17031420600,9.0,17031420600,235.0,83.9,280.0,7.0,273.0,2.5,36.8,0.0,2.1,89.3,0.0,97.9,43063.0,both,244.0,0.0,6.0,0.0,0.0,3.0,4.0,13.0,0.05327868852459016,0.8714285714285714,black
17031420700,36.0,17031420700,714.0,88.0,811.0,24.0,787.0,3.0,42.5,2.5,0.1,94.0,0.0,99.9,28605.0,both,750.0,11.0,26.0,0.0,4.0,8.0,4.0,53.0,0.07066666666666667,0.9247842170160296,black
17031420800,6.0,17031420800,290.0,74.2,391.0,6.0,385.0,1.5,15.4,0.0,4.0,88.2,0.0,96.0,56357.0,both,296.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,0.02364864864864865,0.7570332480818415,black
17031421200,8.0,17031421200,304.0,93.5,325.0,4.0,321.0,1.2,12.3,0.9,0.1,95.4,0.0,99.9,45972.0,both,312.0,0.0,10.0,0.0,1.0,0.0,2.0,13.0,0.041666666666666664,0.96,black
17031430101,7.0,17031430101,248.0,80.8,307.0,6.0,301.0,2.0,29.1,1.7,0.4,97.2,0.8,99.6,37917.0,both,255.0,0.0,7.0,0.0,0.0,1.0,0.0,8.0,0.03137254901960784,0.8306188925081434,black
17031430102,1.0,17031430102,48.0,57.1,84.0,1.0,83.0,1.2,27.5,1.3,3.9,91.2,0.4,96.1,49672.0,both,49.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.04081632653061224,0.5833333333333334,black
17031430200,14.0,17031430200,462.0,79.8,579.0,14.0,565.0,2.4,30.9,0.3,6.2,90.9,0.7,93.8,34072.0,both,476.0,0.0,17.0,0.0,0.0,0.0,1.0,18.0,0.037815126050420166,0.8221070811744386,black
17031430300,2.0,17031430300,242.0,77.3,313.0,1.0,312.0,0.3,21.4,5.8,1.3,92.8,0.0,98.7,53807.0,both,244.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.012295081967213115,0.7795527156549521,black
17031430400,16.0,17031430400,528.0,81.7,646.0,14.0,632.0,2.2,25.7,2.6,3.4,89.7,0.0,96.6,38034.0,both,544.0,0.0,13.0,0.0,1.0,5.0,1.0,20.0,0.03676470588235294,0.8421052631578947,black
17031430500,8.0,17031430500,329.0,87.5,376.0,5.0,371.0,1.3,30.3,0.3,0.4,97.6,0.0,99.6,36310.0,both,337.0,0.0,9.0,0.0,1.0,2.0,0.0,12.0,0.03560830860534125,0.8962765957446809,black
17031430600,9.0,17031430600,266.0,90.8,293.0,8.0,285.0,2.7,23.9,3.4,0.7,90.4,0.5,99.3,42487.0,both,275.0,0.0,9.0,0.0,0.0,3.0,0.0,12.0,0.04363636363636364,0.9385665529010239,black
17031430700,1.0,17031430700,116.0,78.9,147.0,1.0,146.0,0.7,25.9,3.0,5.4,91.2,0.0,94.6,37983.0,both,117.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.017094017094017096,0.7959183673469388,black
17031430800,7.0,17031430800,364.0,93.6,389.0,7.0,382.0,1.8,17.8,0.0,0.0,90.1,0.0,100.0,47625.0,both,371.0,0.0,5.0,0.0,1.0,0.0,2.0,8.0,0.0215633423180593,0.9537275064267352,black
17031430900,9.0,17031430900,287.0,91.4,314.0,7.0,307.0,2.2,29.4,0.0,0.8,96.9,0.0,99.2,31357.0,both,296.0,0.0,6.0,0.0,0.0,4.0,0.0,10.0,0.033783783783783786,0.9426751592356688,black
17031431200,25.0,17031431200,910.0,94.7,961.0,23.0,938.0,2.4,9.2,0.5,0.7,97.5,0.0,99.3,60110.0,both,935.0,0.0,23.0,7.0,0.0,8.0,0.0,38.0,0.040641711229946524,0.9729448491155047,black
17031431301,16.0,17031431301,409.0,90.3,453.0,13.0,440.0,2.9,32.9,2.0,3.5,93.2,1.3,96.5,36496.0,both,425.0,0.0,16.0,0.0,1.0,2.0,0.0,19.0,0.04470588235294118,0.9381898454746137,black
17031431302,9.0,17031431302,385.0,88.9,433.0,7.0,426.0,1.6,56.3,13.4,3.3,81.6,0.0,96.7,31981.0,both,394.0,0.0,9.0,0.0,0.0,0.0,1.0,10.0,0.025380710659898477,0.9099307159353349,black
17031431400,9.0,17031431400,463.0,85.0,545.0,4.0,541.0,0.7,40.1,4.4,7.0,85.1,1.8,93.0,38438.0,both,472.0,0.0,11.0,0.0,1.0,1.0,0.0,13.0,0.02754237288135593,0.8660550458715597,black
17031440101,15.0,17031440101,359.0,92.1,390.0,8.0,382.0,2.1,36.0,0.8,0.2,95.2,0.9,99.8,28326.0,both,374.0,0.0,8.0,6.0,1.0,1.0,0.0,16.0,0.0427807486631016,0.958974358974359,black
17031440102,10.0,17031440102,562.0,94.1,597.0,7.0,590.0,1.2,34.4,1.0,0.0,99.0,0.0,100.0,36650.0,both,572.0,0.0,7.0,2.0,1.0,3.0,0.0,13.0,0.022727272727272728,0.9581239530988275,black
17031440201,11.0,17031440201,730.0,95.7,763.0,11.0,752.0,1.4,32.3,0.0,0.0,98.4,0.4,100.0,38257.0,both,741.0,0.0,12.0,0.0,1.0,1.0,1.0,15.0,0.020242914979757085,0.9711664482306684,black
17031440202,19.0,17031440202,646.0,92.3,700.0,14.0,686.0,2.0,20.3,1.1,0.6,94.4,0.0,99.4,35079.0,both,665.0,0.0,17.0,0.0,3.0,5.0,0.0,25.0,0.03759398496240601,0.95,black
17031440300,26.0,17031440300,1385.0,93.1,1487.0,23.0,1464.0,1.5,6.5,5.9,0.0,91.9,0.0,100.0,55476.0,both,1411.0,0.0,17.0,0.0,5.0,13.0,0.0,35.0,0.024805102763997167,0.948890383322125,black
17031440600,33.0,17031440600,673.0,79.9,842.0,27.0,815.0,3.2,21.4,2.9,0.5,95.5,0.0,99.5,56989.0,both,706.0,0.0,25.0,6.0,6.0,7.0,0.0,44.0,0.06232294617563739,0.838479809976247,black
17031440700,15.0,17031440700,520.0,95.8,543.0,15.0,528.0,2.8,16.6,18.6,0.0,81.4,0.0,100.0,91031.0,both,535.0,0.0,12.0,0.0,2.0,4.0,1.0,19.0,0.03551401869158879,0.9852670349907919,black
17031440800,4.0,17031440800,321.0,94.7,339.0,3.0,336.0,0.9,57.6,2.6,0.0,94.6,1.3,100.0,23750.0,both,325.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.012307692307692308,0.9587020648967551,black
17031440900,22.0,17031440900,822.0,95.2,863.0,19.0,844.0,2.2,34.5,0.0,19.9,78.1,0.0,80.1,43359.0,both,844.0,0.0,18.0,0.0,3.0,9.0,0.0,30.0,0.035545023696682464,0.9779837775202781,black
17031450300,57.0,17031450300,1167.0,92.0,1269.0,50.0,1219.0,3.9,14.5,1.0,0.8,94.0,0.3,99.2,46207.0,both,1224.0,36.0,17.0,0.0,4.0,10.0,0.0,67.0,0.05473856209150327,0.9645390070921985,black
17031460100,24.0,17031460100,722.0,88.8,813.0,17.0,796.0,2.1,21.8,18.5,7.2,71.2,0.0,92.8,48207.0,both,746.0,0.0,21.0,0.0,0.0,8.0,1.0,30.0,0.040214477211796246,0.9175891758917589,black
17031460200,78.0,17031460200,427.0,82.0,521.0,45.0,476.0,8.6,36.2,57.6,2.9,39.0,0.5,97.1,29246.0,both,505.0,0.0,8.0,71.0,0.0,2.0,0.0,81.0,0.1603960396039604,0.9692898272552783,latino
17031460301,8.0,17031460301,754.0,96.8,779.0,8.0,771.0,1.0,31.2,37.8,1.7,58.4,0.4,98.3,41296.0,both,762.0,0.0,14.0,0.0,1.0,1.0,0.0,16.0,0.02099737532808399,0.9781771501925546,black
17031460302,17.0,17031460302,856.0,94.9,902.0,12.0,890.0,1.3,22.7,7.4,10.9,75.5,0.0,89.1,44306.0,both,873.0,0.0,17.0,0.0,4.0,4.0,0.0,25.0,0.0286368843069874,0.967849223946785,black
17031460400,15.0,17031460400,851.0,90.4,941.0,16.0,925.0,1.7,23.4,0.0,0.8,95.3,0.5,99.2,70472.0,both,866.0,0.0,17.0,0.0,0.0,8.0,0.0,25.0,0.028868360277136258,0.9202975557917109,black
17031460500,41.0,17031460500,1653.0,95.5,1731.0,33.0,1698.0,1.9,18.6,1.1,8.2,89.4,0.0,91.8,54850.0,both,1694.0,80.0,26.0,0.0,7.0,16.0,1.0,130.0,0.07674144037780402,0.9786250722125939,black
17031460800,10.0,17031460800,605.0,95.1,636.0,7.0,629.0,1.1,40.0,41.0,0.8,57.8,0.4,99.2,33048.0,both,615.0,0.0,16.0,0.0,1.0,1.0,3.0,21.0,0.03414634146341464,0.9669811320754716,black
17031461000,7.0,17031461000,170.0,78.3,217.0,2.0,215.0,0.9,40.9,34.6,5.4,59.4,0.0,94.6,14311.0,both,177.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,0.04519774011299435,0.815668202764977,black
17031470100,15.0,17031470100,765.0,88.2,867.0,12.0,855.0,1.4,23.5,5.2,0.0,91.8,0.0,100.0,46614.0,both,780.0,0.0,12.0,0.0,1.0,6.0,1.0,20.0,0.02564102564102564,0.8996539792387543,black
17031480100,13.0,17031480100,823.0,96.7,851.0,10.0,841.0,1.2,19.2,0.0,0.0,98.6,0.0,100.0,71719.0,both,836.0,0.0,6.0,0.0,2.0,8.0,0.0,16.0,0.019138755980861243,0.982373678025852,black
17031480200,8.0,17031480200,370.0,96.9,382.0,6.0,376.0,1.6,17.5,3.8,0.0,92.7,0.3,100.0,49667.0,both,378.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,0.026455026455026454,0.9895287958115183,black
17031480300,5.0,17031480300,452.0,96.4,469.0,3.0,466.0,0.6,23.9,7.0,1.2,90.7,0.0,98.8,54268.0,both,457.0,0.0,6.0,0.0,0.0,3.0,0.0,9.0,0.019693654266958426,0.9744136460554371,black
17031480400,44.0,17031480400,2261.0,96.5,2342.0,31.0,2311.0,1.3,5.8,0.2,0.0,98.2,0.5,100.0,78064.0,both,2305.0,0.0,38.0,0.0,2.0,18.0,0.0,58.0,0.025162689804772233,0.984201537147737,black
17031480500,24.0,17031480500,995.0,95.8,1039.0,23.0,1016.0,2.2,26.8,19.0,1.4,77.4,0.0,98.6,59484.0,both,1019.0,0.0,14.0,2.0,1.0,15.0,0.0,32.0,0.03140333660451423,0.9807507218479307,black
17031490200,25.0,17031490200,1204.0,92.9,1296.0,24.0,1272.0,1.9,13.7,0.5,3.4,90.8,0.9,96.6,65268.0,both,1229.0,0.0,26.0,0.0,2.0,10.0,0.0,38.0,0.030919446704637917,0.9483024691358025,black
17031490500,14.0,17031490500,695.0,95.9,725.0,8.0,717.0,1.1,8.0,0.8,4.4,93.4,1.1,95.6,78319.0,both,709.0,0.0,14.0,0.0,2.0,1.0,0.0,17.0,0.023977433004231313,0.9779310344827586,black
17031490600,12.0,17031490600,582.0,95.9,607.0,9.0,598.0,1.5,19.4,3.0,8.8,86.8,1.4,91.2,66927.0,both,594.0,0.0,8.0,0.0,0.0,6.0,1.0,15.0,0.025252525252525252,0.9785831960461285,black
17031490700,34.0,17031490700,982.0,96.0,1023.0,32.0,991.0,3.1,30.9,3.0,0.5,90.5,0.0,99.5,42083.0,both,1016.0,0.0,26.0,0.0,1.0,19.0,2.0,48.0,0.047244094488188976,0.9931573802541545,black
17031490800,35.0,17031490800,1248.0,95.8,1303.0,32.0,1271.0,2.5,5.2,0.8,0.0,98.0,0.0,100.0,47212.0,both,1283.0,0.0,21.0,0.0,3.0,17.0,1.0,42.0,0.03273577552611068,0.9846508058326938,black
17031490901,18.0,17031490901,804.0,94.8,848.0,19.0,829.0,2.2,43.3,1.0,1.5,96.1,0.0,98.5,32284.0,both,822.0,0.0,18.0,0.0,2.0,6.0,0.0,26.0,0.031630170316301706,0.9693396226415094,black
17031490902,33.0,17031490902,1501.0,94.7,1585.0,30.0,1555.0,1.9,26.3,3.3,0.0,95.1,0.0,100.0,69471.0,both,1534.0,0.0,35.0,0.0,1.0,13.0,0.0,49.0,0.031942633637548894,0.9678233438485805,black
17031491000,29.0,17031491000,1416.0,95.7,1479.0,24.0,1455.0,1.6,35.5,6.3,13.1,79.9,0.0,86.9,33065.0,both,1445.0,0.0,32.0,0.0,3.0,5.0,0.0,40.0,0.02768166089965398,0.9770114942528736,black
17031491100,36.0,17031491100,1521.0,96.4,1577.0,30.0,1547.0,1.9,9.2,2.0,1.9,93.0,0.2,98.1,77045.0,both,1557.0,0.0,21.0,8.0,0.0,21.0,1.0,51.0,0.03275529865125241,0.9873176918199112,black
17031491200,18.0,17031491200,718.0,96.1,747.0,12.0,735.0,1.6,16.1,3.1,1.5,93.3,0.0,98.5,60417.0,both,736.0,0.0,16.0,0.0,2.0,4.0,0.0,22.0,0.029891304347826088,0.9852744310575636,black
