id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
22178,10909 S AVENUE E,Chicago,IL,60617,"10909 S AVENUE E, Chicago, IL, 60617",Match,Exact,"10909 S AVE E, CHICAGO, IL, 60617","-87.529165561225,41.697444114635",641796492,L,17,031,520500,2004,-87.529165561225,41.697444114635
22179,10909 S AVENUE E,Chicago,IL,60617,"10909 S AVENUE E, Chicago, IL, 60617",Match,Exact,"10909 S AVE E, CHICAGO, IL, 60617","-87.529165561225,41.697444114635",641796492,L,17,031,520500,2004,-87.529165561225,41.697444114635
22199,5748 W BERENICE,Chicago,IL,60634,"5748 W BERENICE, Chicago, IL, 60634",Match,Non_Exact,"5748 W BERENICE AVE, CHICAGO, IL, 60634","-87.770552858059,41.950444688819",111751570,R,17,031,150600,1012,-87.770552858059,41.950444688819
22242,8613 S STONY ISLAND AVE,Chicago,IL,60617,"8613 S STONY ISLAND AVE, Chicago, IL, 60617",Match,Non_Exact,"8613 STONY ISLAND AVE, CHICAGO, IL, 60617","-87.58517249265,41.738449757065",605550735,L,17,031,450300,4010,-87.58517249265,41.738449757065
22243,8613 S STONY ISLAND AVE,Chicago,IL,60617,"8613 S STONY ISLAND AVE, Chicago, IL, 60617",Match,Non_Exact,"8613 STONY ISLAND AVE, CHICAGO, IL, 60617","-87.58517249265,41.738449757065",605550735,L,17,031,450300,4010,-87.58517249265,41.738449757065
22264,6882 NORTH TONTY AVENUE,Chicago,IL,60646,"6882 NORTH TONTY AVENUE, Chicago, IL, 60646",Match,Exact,"6882 N TONTY AVE, CHICAGO, IL, 60646","-87.777607163626,42.005992586389",111736938,L,17,031,120100,3000,-87.777607163626,42.005992586389
22315,1445 W FLOURNOY,Chicago,IL,60607,"1445 W FLOURNOY, Chicago, IL, 60607",Match,Non_Exact,"1445 W FLOURNOY ST, CHICAGO, IL, 60607","-87.662345567589,41.87328804816",111802751,L,17,031,832900,1008,-87.662345567589,41.87328804816
22398,5328 N WAYNE,Chicago,IL,60640,"5328 N WAYNE, Chicago, IL, 60640",Match,Non_Exact,"5328 N WAYNE AVE, CHICAGO, IL, 60640","-87.663698919706,41.978634405365",111761438,L,17,031,030800,3006,-87.663698919706,41.978634405365
22415,7527 S DR MARTIN LUTHER KING JR DR,Chicago,IL,60619,"7527 S DR MARTIN LUTHER KING JR DR, Chicago, IL, 60619",Match,Exact,"7527 S MARTIN L KING JR DR, CHICAGO, IL, 60619","-87.615028438825,41.757560497661",605544092,L,17,031,691400,5001,-87.615028438825,41.757560497661
22423,7527 S DR MARTIN LUTHER KING JR DR,Chicago,IL,60619,"7527 S DR MARTIN LUTHER KING JR DR, Chicago, IL, 60619",Match,Exact,"7527 S MARTIN L KING JR DR, CHICAGO, IL, 60619","-87.615028438825,41.757560497661",605544092,L,17,031,691400,5001,-87.615028438825,41.757560497661
22449,1820 S DRAKE,Chicago,IL,60623,"1820 S DRAKE, Chicago, IL, 60623",Match,Non_Exact,"1820 S DRAKE AVE, CHICAGO, IL, 60623","-87.714003167654,41.856703267905",635957103,R,17,031,292200,2012,-87.714003167654,41.856703267905
22450,5672 N NEVA,Chicago,IL,60631,"5672 N NEVA, Chicago, IL, 60631",Match,Non_Exact,"5672 N NEVA AVE, CHICAGO, IL, 60631","-87.805399158984,41.98445955594",111736152,L,17,031,100300,1024,-87.805399158984,41.98445955594
22478,6729 S OAKLEY,Chicago,IL,60636,"6729 S OAKLEY, Chicago, IL, 60636",Match,Non_Exact,"6729 S OAKLEY AVE, CHICAGO, IL, 60636","-87.680813124658,41.771446514332",657092120,L,17,031,660700,2009,-87.680813124658,41.771446514332
22485,10900 S AVENUE O,Chicago,IL,60617,"10900 S AVENUE O, Chicago, IL, 60617",Match,Exact,"10900 S AVE O, CHICAGO, IL, 60617","-87.540159529513,41.697258876814",111782358,R,17,031,520300,4024,-87.540159529513,41.697258876814
22486,3605 N BELL,Chicago,IL,60618,"3605 N BELL, Chicago, IL, 60618",Match,Non_Exact,"3605 N BELL AVE, CHICAGO, IL, 60618","-87.68454565852,41.9469663073",605157989,R,17,031,050500,4008,-87.68454565852,41.9469663073
22498,919 N LAVERGNE,Chicago,IL,60651,"919 N LAVERGNE, Chicago, IL, 60651",Match,Non_Exact,"919 N LAVERGNE AVE, CHICAGO, IL, 60651","-87.75068462436,41.897370901166",605049569,R,17,031,251100,2007,-87.75068462436,41.897370901166
22499,919 N LAVERGNE,Chicago,IL,60651,"919 N LAVERGNE, Chicago, IL, 60651",Match,Non_Exact,"919 N LAVERGNE AVE, CHICAGO, IL, 60651","-87.75068462436,41.897370901166",605049569,R,17,031,251100,2007,-87.75068462436,41.897370901166
22532,2154 W POTOMAC,Chicago,IL,60622,"2154 W POTOMAC, Chicago, IL, 60622",Match,Non_Exact,"2154 W POTOMAC AVE, CHICAGO, IL, 60622","-87.681366096847,41.904990021945",605068732,R,17,031,241300,1018,-87.681366096847,41.904990021945
22561,3655 N ARTESIAN,Chicago,IL,60618,"3655 N ARTESIAN, Chicago, IL, 60618",Match,Non_Exact,"3655 N ARTESIAN AVE, CHICAGO, IL, 60618","-87.689414621348,41.947508207062",605229305,R,17,031,843700,1008,-87.689414621348,41.947508207062
22605,6340 N KEATING,Chicago,IL,60646,"6340 N KEATING, Chicago, IL, 60646",Match,Non_Exact,"6340 N KEATING AVE, CHICAGO, IL, 60646","-87.747209298086,41.996864299193",111741340,L,17,031,120300,6000,-87.747209298086,41.996864299193
22636,9228 S JEFFERY AVE,Chicago,IL,60617,"9228 S JEFFERY AVE, Chicago, IL, 60617",Match,Non_Exact,"9228 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.575555546269,41.727529420381",605549297,R,17,031,480400,4005,-87.575555546269,41.727529420381
22638,9228 S JEFFERY AVE,Chicago,IL,60617,"9228 S JEFFERY AVE, Chicago, IL, 60617",Match,Non_Exact,"9228 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.575555546269,41.727529420381",605549297,R,17,031,480400,4005,-87.575555546269,41.727529420381
22675,3518 N WOLCOTT,Chicago,IL,60657,"3518 N WOLCOTT, Chicago, IL, 60657",Match,Non_Exact,"3518 N WOLCOTT AVE, CHICAGO, IL, 60657","-87.676172133037,41.945648533113",605158795,L,17,031,050700,1012,-87.676172133037,41.945648533113
22679,5730 S KENWOOD,Chicago,IL,60637,"5730 S KENWOOD, Chicago, IL, 60637",Match,Non_Exact,"5730 S KENWOOD AVE, CHICAGO, IL, 60637","-87.593277871045,41.790704996668",605501324,R,17,031,411200,2001,-87.593277871045,41.790704996668
22700,523 W 38TH ST,Chicago,IL,60632,"523 W 38TH ST, Chicago, IL, 60632",Match,Non_Exact,"523 W 38TH ST, CHICAGO, IL, 60609","-87.639390752067,41.825309099131",605494594,L,17,031,840000,2011,-87.639390752067,41.825309099131
22711,1126 S RICHMOND,Chicago,IL,60612,"1126 S RICHMOND, Chicago, IL, 60612",Match,Non_Exact,"1126 S RICHMOND ST, CHICAGO, IL, 60612","-87.699689020226,41.867923689004",605052107,R,17,031,838600,2007,-87.699689020226,41.867923689004
22868,8026 S PAXTON,Chicago,IL,60617,"8026 S PAXTON, Chicago, IL, 60617",Match,Non_Exact,"8026 S PAXTON AVE, CHICAGO, IL, 60617","-87.57114412613,41.749339275335",111775991,R,17,031,460500,6000,-87.57114412613,41.749339275335
22871,2244 W IOWA,Chicago,IL,60622,"2244 W IOWA, Chicago, IL, 60622",Match,Non_Exact,"2244 W IOWA ST, CHICAGO, IL, 60622","-87.683106075297,41.897684080668",111763748,R,17,031,242400,2011,-87.683106075297,41.897684080668
22884,4439 N ARTESIAN,Chicago,IL,60625,"4439 N ARTESIAN, Chicago, IL, 60625",Match,Non_Exact,"4439 N ARTESIAN AVE, CHICAGO, IL, 60625","-87.689859323387,41.962307770291",605154985,R,17,031,040800,1006,-87.689859323387,41.962307770291
22888,10757 S AVENUE L,Chicago,IL,60617,"10757 S AVENUE L, Chicago, IL, 60617",Match,Exact,"10757 S AVE L, CHICAGO, IL, 60617","-87.536413328074,41.699894336066",111782419,L,17,031,520300,3000,-87.536413328074,41.699894336066
22940,3632 N ASHLAND,Chicago,IL,60613,"3632 N ASHLAND, Chicago, IL, 60613",Match,Non_Exact,"3632 N ASHLAND AVE, CHICAGO, IL, 60613","-87.668951923973,41.947606541309",111761892,L,17,031,060300,2016,-87.668951923973,41.947606541309
22991,6541 N OLIPHANT,Chicago,IL,60631,"6541 N OLIPHANT, Chicago, IL, 60631",Match,Non_Exact,"6541 N OLIPHANT AVE, CHICAGO, IL, 60631","-87.819642135038,41.999228351453",111733731,R,17,031,090300,1025,-87.819642135038,41.999228351453
22992,747 N ELIZABETH,Chicago,IL,60642,"747 N ELIZABETH, Chicago, IL, 60642",Match,Non_Exact,"747 N ELIZABETH ST, CHICAGO, IL, 60642","-87.65938384281,41.895723699086",616797774,R,17,031,243400,1008,-87.65938384281,41.895723699086
22995,2249 W IOWA,Chicago,IL,60622,"2249 W IOWA, Chicago, IL, 60622",Match,Non_Exact,"2249 W IOWA ST, CHICAGO, IL, 60622","-87.683195710865,41.897567799268",111763748,L,17,031,242400,2010,-87.683195710865,41.897567799268
22996,2246 W LELAND,Chicago,IL,60625,"2246 W LELAND, Chicago, IL, 60625",Match,Non_Exact,"2246 W LELAND AVE, CHICAGO, IL, 60625","-87.685730837832,41.966881500176",605154535,R,17,031,040600,3011,-87.685730837832,41.966881500176
23003,1401 N MASON,Chicago,IL,60651,"1401 N MASON, Chicago, IL, 60651",Match,Non_Exact,"1401 N MASON AVE, CHICAGO, IL, 60651","-87.774192343928,41.905697983675",111753359,R,17,031,250600,4017,-87.774192343928,41.905697983675
23005,1401 N MASON,Chicago,IL,60651,"1401 N MASON, Chicago, IL, 60651",Match,Non_Exact,"1401 N MASON AVE, CHICAGO, IL, 60651","-87.774192343928,41.905697983675",111753359,R,17,031,250600,4017,-87.774192343928,41.905697983675
23041,1442 W BIRCHWOOD AVE HOUSE D,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE D, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23042,1442 W BIRCHWOOD AVE HOUSE C,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE C, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23044,1442 W BIRCHWOOD AVE HOUSE C,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE C, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23049,1442 W BIRCHWOOD AVE HOUSE D,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE D, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23050,1442 W BIRCHWOOD AVE HOUSE B,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE B, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23051,1442 W BIRCHWOOD AVE HOUSE B,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE B, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23053,1442 W BIRCHWOOD AVE HOUSE A,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE A, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23059,3317 N AVERS,Chicago,IL,60618,"3317 N AVERS, Chicago, IL, 60618",Match,Non_Exact,"3317 N AVERS AVE, CHICAGO, IL, 60618","-87.723506087512,41.941300625133",111756957,R,17,031,831100,4008,-87.723506087512,41.941300625133
23061,3344 N TROY,Chicago,IL,60618,"3344 N TROY, Chicago, IL, 60618",Match,Non_Exact,"3344 N TROY ST, CHICAGO, IL, 60618","-87.706558479178,41.941809566792",111757324,L,17,031,210100,2005,-87.706558479178,41.941809566792
23063,1442 W BIRCHWOOD AVE HOUSE A,Chicago,IL,60626,"1442 W BIRCHWOOD AVE HOUSE A, Chicago, IL, 60626",Match,Non_Exact,"1442 W BIRCHWOOD AVE, CHICAGO, IL, 60626","-87.66724600717,42.018239371984",605265084,R,17,031,010300,2011,-87.66724600717,42.018239371984
23064,2350 W GRENSHAW ST,Chicago,IL,60612,"2350 W GRENSHAW ST, Chicago, IL, 60612",Match,Exact,"2350 W GRENSHAW ST, CHICAGO, IL, 60612","-87.685153762545,41.867590446964",605281019,R,17,031,282800,1012,-87.685153762545,41.867590446964
23069,2350 W GRENSHAW ST,Chicago,IL,60612,"2350 W GRENSHAW ST, Chicago, IL, 60612",Match,Exact,"2350 W GRENSHAW ST, CHICAGO, IL, 60612","-87.685153762545,41.867590446964",605281019,R,17,031,282800,1012,-87.685153762545,41.867590446964
23099,1 E 113TH ST,Chicago,IL,60628,"1 E 113TH ST, Chicago, IL, 60628",Match,Exact,"1 E 113TH ST, CHICAGO, IL, 60628","-87.622916247377,41.68889965228",605460022,R,17,031,491400,2012,-87.622916247377,41.68889965228
23108,1 E 113TH ST,Chicago,IL,60628,"1 E 113TH ST, Chicago, IL, 60628",Match,Exact,"1 E 113TH ST, CHICAGO, IL, 60628","-87.622916247377,41.68889965228",605460022,R,17,031,491400,2012,-87.622916247377,41.68889965228
23117,1054 W OAKDALE,Chicago,IL,60657,"1054 W OAKDALE, Chicago, IL, 60657",Match,Non_Exact,"1054 W OAKDALE AVE, CHICAGO, IL, 60657","-87.655558717223,41.93538526617",605239744,R,17,031,062900,1010,-87.655558717223,41.93538526617
23126,5622 W CULLOM,Chicago,IL,60634,"5622 W CULLOM, Chicago, IL, 60634",Match,Non_Exact,"5622 W CULLOM AVE, CHICAGO, IL, 60634","-87.768133149118,41.958706436006",605186172,R,17,031,150402,3021,-87.768133149118,41.958706436006
23138,5435 W IOWA,Chicago,IL,60651,"5435 W IOWA, Chicago, IL, 60651",Match,Non_Exact,"5435 W IOWA ST, CHICAGO, IL, 60651","-87.761741523238,41.896649210314",111754125,L,17,031,251200,3006,-87.761741523238,41.896649210314
23143,1362 N WOLCOTT,Chicago,IL,60622,"1362 N WOLCOTT, Chicago, IL, 60622",Match,Non_Exact,"1362 N WOLCOTT AVE, CHICAGO, IL, 60622","-87.673665023845,41.906525057089",618051503,L,17,031,241400,2001,-87.673665023845,41.906525057089
23146,5435 W IOWA,Chicago,IL,60651,"5435 W IOWA, Chicago, IL, 60651",Match,Non_Exact,"5435 W IOWA ST, CHICAGO, IL, 60651","-87.761741523238,41.896649210314",111754125,L,17,031,251200,3006,-87.761741523238,41.896649210314
23305,3120 W EASTWOOD,Chicago,IL,60625,"3120 W EASTWOOD, Chicago, IL, 60625",Match,Non_Exact,"3120 W EASTWOOD AVE, CHICAGO, IL, 60625","-87.706854934221,41.965654431393",605156181,R,17,031,140800,1007,-87.706854934221,41.965654431393
23311,854 E 79TH ST,Chicago,IL,60628,"854 E 79TH ST, Chicago, IL, 60628",Match,Non_Exact,"854 E 79TH ST, CHICAGO, IL, 60619","-87.603233630918,41.751367657693",605552542,L,17,031,691500,3008,-87.603233630918,41.751367657693
23322,1954 N SHEFFIELD,Chicago,IL,60614,"1954 N SHEFFIELD, Chicago, IL, 60614",Match,Non_Exact,"1954 N SHEFFIELD AVE, CHICAGO, IL, 60614","-87.65341498835,41.917258180559",657095469,L,17,031,832600,2000,-87.65341498835,41.917258180559
23323,854 E 79TH ST,Chicago,IL,60628,"854 E 79TH ST, Chicago, IL, 60628",Match,Non_Exact,"854 E 79TH ST, CHICAGO, IL, 60619","-87.603233630918,41.751367657693",605552542,L,17,031,691500,3008,-87.603233630918,41.751367657693
23324,9430 S DR MARTIN LUTHER KING JR DR,Chicago,IL,60619,"9430 S DR MARTIN LUTHER KING JR DR, Chicago, IL, 60619",Match,Exact,"9430 S MARTIN L KING JR DR, CHICAGO, IL, 60619","-87.614255100145,41.723291208188",605546942,R,17,031,490200,1017,-87.614255100145,41.723291208188
23341,4156 W FIFTH AVE,Chicago,IL,60624,"4156 W FIFTH AVE, Chicago, IL, 60624",Match,Exact,"4156 W 5TH AVE, CHICAGO, IL, 60624","-87.729516310935,41.871912781588",111798521,R,17,031,261000,1014,-87.729516310935,41.871912781588
23347,3030 W PALMER ST,Chicago,IL,60647,"3030 W PALMER ST, Chicago, IL, 60647",Match,Non_Exact,"3030 W PALMER SQ, CHICAGO, IL, 60647","-87.702957237277,41.921556077319",111891063,R,17,031,221200,2011,-87.702957237277,41.921556077319
23363,10512 S AVENUE J,Chicago,IL,60617,"10512 S AVENUE J, Chicago, IL, 60617",Match,Exact,"10512 S AVE J, CHICAGO, IL, 60617","-87.534156539236,41.704293090543",657172699,R,17,031,520400,4009,-87.534156539236,41.704293090543
23364,10512 S AVENUE J,Chicago,IL,60617,"10512 S AVENUE J, Chicago, IL, 60617",Match,Exact,"10512 S AVE J, CHICAGO, IL, 60617","-87.534156539236,41.704293090543",657172699,R,17,031,520400,4009,-87.534156539236,41.704293090543
23374,8718 S DR MARTIN LUTHER KING JR DR,Chicago,IL,60619,"8718 S DR MARTIN LUTHER KING JR DR, Chicago, IL, 60619",Match,Exact,"8718 S MARTIN L KING JR DR, CHICAGO, IL, 60619","-87.614580537771,41.7357810986",605545613,R,17,031,440600,1005,-87.614580537771,41.7357810986
23391,1934 N FREMONT,Chicago,IL,60614,"1934 N FREMONT, Chicago, IL, 60614",Match,Non_Exact,"1934 N FREMONT ST, CHICAGO, IL, 60614","-87.650961685151,41.916622945826",605207722,L,17,031,832600,3004,-87.650961685151,41.916622945826
23394,2159 W HURON,Chicago,IL,60612,"2159 W HURON, Chicago, IL, 60612",Match,Non_Exact,"2159 W HURON ST, CHICAGO, IL, 60612","-87.680885018959,41.893972461209",111763909,L,17,031,243000,2004,-87.680885018959,41.893972461209
23408,2719 N TROY,Chicago,IL,60647,"2719 N TROY, Chicago, IL, 60647",Match,Non_Exact,"2719 N TROY ST, CHICAGO, IL, 60647","-87.706082805676,41.930582153263",111759019,R,17,031,220500,3001,-87.706082805676,41.930582153263
23423,2524 N KIMBALL,Chicago,IL,60647,"2524 N KIMBALL, Chicago, IL, 60647",Match,Non_Exact,"2524 N KIMBALL AVE, CHICAGO, IL, 60647","-87.712253095364,41.927170529218",605221746,L,17,031,220602,4005,-87.712253095364,41.927170529218
23432,4414 N WOLCOTT,Chicago,IL,60640,"4414 N WOLCOTT, Chicago, IL, 60640",Match,Non_Exact,"4414 N WOLCOTT AVE, CHICAGO, IL, 60640","-87.676086880099,41.961864944574",652586956,L,17,031,830800,3003,-87.676086880099,41.961864944574
23457,620 N LOREL,Chicago,IL,60644,"620 N LOREL, Chicago, IL, 60644",Match,Non_Exact,"620 N LOREL AVE, CHICAGO, IL, 60644","-87.759293195286,41.891566795913",111754243,L,17,031,251500,3009,-87.759293195286,41.891566795913
23461,620 N LOREL,Chicago,IL,60644,"620 N LOREL, Chicago, IL, 60644",Match,Non_Exact,"620 N LOREL AVE, CHICAGO, IL, 60644","-87.759293195286,41.891566795913",111754243,L,17,031,251500,3009,-87.759293195286,41.891566795913
23466,10524 S AVENUE E,Chicago,IL,60617,"10524 S AVENUE E, Chicago, IL, 60617",Match,Exact,"10524 S AVE E, CHICAGO, IL, 60617","-87.529314540223,41.704062113056",111782309,R,17,031,520400,1012,-87.529314540223,41.704062113056
23468,10524 S AVENUE E,Chicago,IL,60617,"10524 S AVENUE E, Chicago, IL, 60617",Match,Exact,"10524 S AVE E, CHICAGO, IL, 60617","-87.529314540223,41.704062113056",111782309,R,17,031,520400,1012,-87.529314540223,41.704062113056
23518,4938 N ROCKWELL,Chicago,IL,60625,"4938 N ROCKWELL, Chicago, IL, 60625",Match,Non_Exact,"4938 N ROCKWELL ST, CHICAGO, IL, 60625","-87.693992286798,41.971917349354",111760056,L,17,031,040201,4013,-87.693992286798,41.971917349354
23542,10348 S AVENUE N,Chicago,IL,60617,"10348 S AVENUE N, Chicago, IL, 60617",Match,Exact,"10348 S AVE N, CHICAGO, IL, 60617","-87.538989541437,41.707318968595",111782211,R,17,031,520300,1004,-87.538989541437,41.707318968595
23543,10348 S AVENUE N,Chicago,IL,60617,"10348 S AVENUE N, Chicago, IL, 60617",Match,Exact,"10348 S AVE N, CHICAGO, IL, 60617","-87.538989541437,41.707318968595",111782211,R,17,031,520300,1004,-87.538989541437,41.707318968595
23573,2757 NSEMINARY,Chicago,IL,60614,"2757 NSEMINARY, Chicago, IL, 60614",Match,Non_Exact,"2757 N SEMINARY AVE, CHICAGO, IL, 60614","-87.655757636247,41.932221524408",111891907,R,17,031,070400,1002,-87.655757636247,41.932221524408
23586,4924 S WOODLAWN,Chicago,IL,60615,"4924 S WOODLAWN, Chicago, IL, 60615",Match,Non_Exact,"4924 S WOODLAWN AVE, CHICAGO, IL, 60615","-87.596835250191,41.805525031765",111771536,R,17,031,390500,1006,-87.596835250191,41.805525031765
23604,7526B N ROGERS AVE,Chicago,IL,60626,"7526B N ROGERS AVE, Chicago, IL, 60626",Match,Non_Exact,"7526B N ROGERS AVE, CHICAGO, IL, 60626","-87.670181035964,42.018512399737",605265066,L,17,031,010300,2006,-87.670181035964,42.018512399737
23607,7526B N ROGERS AVE,Chicago,IL,60626,"7526B N ROGERS AVE, Chicago, IL, 60626",Match,Non_Exact,"7526B N ROGERS AVE, CHICAGO, IL, 60626","-87.670181035964,42.018512399737",605265066,L,17,031,010300,2006,-87.670181035964,42.018512399737
23613,2115 W EVERGREEN,Chicago,IL,60622,"2115 W EVERGREEN, Chicago, IL, 60622",Match,Non_Exact,"2115 W EVERGREEN AVE, CHICAGO, IL, 60622","-87.680410247197,41.90590584874",605068605,L,17,031,241300,1015,-87.680410247197,41.90590584874
23640,11355 S AVENUE M,Chicago,IL,60617,"11355 S AVENUE M, Chicago, IL, 60617",Match,Exact,"11355 S AVE M, CHICAGO, IL, 60617","-87.537616571439,41.688561778115",605588940,L,17,031,520600,1047,-87.537616571439,41.688561778115
23644,11355 S AVENUE M,Chicago,IL,60617,"11355 S AVENUE M, Chicago, IL, 60617",Match,Exact,"11355 S AVE M, CHICAGO, IL, 60617","-87.537616571439,41.688561778115",605588940,L,17,031,520600,1047,-87.537616571439,41.688561778115
23659,4542 W WRIGHTWOOD,Chicago,IL,60639,"4542 W WRIGHTWOOD, Chicago, IL, 60639",Match,Non_Exact,"4542 W WRIGHTWOOD AVE, CHICAGO, IL, 60639","-87.74018218827,41.928502605482",605019600,R,17,031,200200,4009,-87.74018218827,41.928502605482
23683,1720 W CATALPA,Chicago,IL,60640,"1720 W CATALPA, Chicago, IL, 60640",Match,Non_Exact,"1720 W CATALPA AVE, CHICAGO, IL, 60640","-87.673056707576,41.981652617821",605174663,R,17,031,030900,1010,-87.673056707576,41.981652617821
23707,5531 W BERENICE,Chicago,IL,60641,"5531 W BERENICE, Chicago, IL, 60641",Match,Non_Exact,"5531 W BERENICE AVE, CHICAGO, IL, 60641","-87.765683254562,41.950389850222",616789095,L,17,031,150700,4012,-87.765683254562,41.950389850222
23710,558 W FULLERTON,Chicago,IL,60614,"558 W FULLERTON, Chicago, IL, 60614",Tie,,,,,,,,,,-87.6463567,41.9257791
23739,5415 W BYRON,Chicago,IL,60641,"5415 W BYRON, Chicago, IL, 60641",Match,Non_Exact,"5415 W BYRON ST, CHICAGO, IL, 60641","-87.762424925045,41.951409845536",111751791,L,17,031,150700,4010,-87.762424925045,41.951409845536
23742,1904 W PATTERSON,Chicago,IL,60613,"1904 W PATTERSON, Chicago, IL, 60613",Match,Non_Exact,"1904 W PATTERSON AVE, CHICAGO, IL, 60613","-87.676387610857,41.947875163316",605157583,R,17,031,050600,2013,-87.676387610857,41.947875163316
23789,7526A N ROGERS AVE,Chicago,IL,60626,"7526A N ROGERS AVE, Chicago, IL, 60626",Match,Non_Exact,"7526A N ROGERS AVE, CHICAGO, IL, 60626","-87.670181035964,42.018512399737",605265066,L,17,031,010300,2006,-87.670181035964,42.018512399737
23796,827 N BISHOP,Chicago,IL,60642,"827 N BISHOP, Chicago, IL, 60642",Match,Non_Exact,"827 N BISHOP ST, CHICAGO, IL, 60642","-87.663512098648,41.896697082622",616886279,L,17,031,242000,2004,-87.663512098648,41.896697082622
23799,7526A N ROGERS AVE,Chicago,IL,60626,"7526A N ROGERS AVE, Chicago, IL, 60626",Match,Non_Exact,"7526A N ROGERS AVE, CHICAGO, IL, 60626","-87.670181035964,42.018512399737",605265066,L,17,031,010300,2006,-87.670181035964,42.018512399737
23800,1800 N LOTUS 1ST,Chicago,IL,60639,"1800 N LOTUS 1ST, Chicago, IL, 60639",Match,Non_Exact,"1800 N LOTUS AVE, CHICAGO, IL, 60639","-87.761989087248,41.913129005033",111753602,L,17,031,250300,4002,-87.761989087248,41.913129005033
23808,3261 W FULTON,Chicago,IL,60624,"3261 W FULTON, Chicago, IL, 60624",Match,Non_Exact,"3261 W FULTON BLVD, CHICAGO, IL, 60624","-87.707790533183,41.886339884293",111759874,L,17,031,836800,2004,-87.707790533183,41.886339884293
23817,1800 N LOTUS 1ST,Chicago,IL,60639,"1800 N LOTUS 1ST, Chicago, IL, 60639",Match,Non_Exact,"1800 N LOTUS AVE, CHICAGO, IL, 60639","-87.761989087248,41.913129005033",111753602,L,17,031,250300,4002,-87.761989087248,41.913129005033
23831,939 N MASSASOIT,Chicago,IL,60651,"939 N MASSASOIT, Chicago, IL, 60651",Match,Non_Exact,"939 N MASSASOIT AVE, CHICAGO, IL, 60651","-87.76905390173,41.897343841609",111754035,R,17,031,251300,2005,-87.76905390173,41.897343841609
23832,3532 N NORDICA,Chicago,IL,60634,"3532 N NORDICA, Chicago, IL, 60634",Match,Non_Exact,"3532 N NORDICA AVE, CHICAGO, IL, 60634","-87.803353436804,41.944478363743",605202080,L,17,031,171000,6005,-87.803353436804,41.944478363743
23850,4415 N WINCHESTER,Chicago,IL,60640,"4415 N WINCHESTER, Chicago, IL, 60640",Match,Non_Exact,"4415 N WINCHESTER AVE, CHICAGO, IL, 60640","-87.677423886404,41.961895400173",652586876,R,17,031,830800,3004,-87.677423886404,41.961895400173
23853,4900 N VANBUREN ST FL 2,Chicago,IL,60644,"4900 N VANBUREN ST FL 2, Chicago, IL, 60644",Match,Non_Exact,"4900 W VAN BUREN ST, CHICAGO, IL, 60644","-87.747470857441,41.875006098562",605043048,R,17,031,252202,5005,-87.747470857441,41.875006098562
23854,4900 N VANBUREN ST FL 2,Chicago,IL,60644,"4900 N VANBUREN ST FL 2, Chicago, IL, 60644",Match,Non_Exact,"4900 W VAN BUREN ST, CHICAGO, IL, 60644","-87.747470857441,41.875006098562",605043048,R,17,031,252202,5005,-87.747470857441,41.875006098562
23909,5920 S MCVICKER AVE,Chicago,IL,60638,"5920 S MCVICKER AVE, Chicago, IL, 60638",Tie,,,,,,,,,,-87.7758425,41.7845315
